"","UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","MURD10","NEG_M10","FORCIB10","NONFOR10","ROBBE10","AGG_A10","BURGLA10","VEHIC10","ARSON10","MURD11","NEG_M11","FORCIB11","NONFOR11","ROBBE11","AGG_A11","BURGLA11","VEHIC11","ARSON11","MURD12","NEG_M12","FORCIB12","NONFOR12","ROBBE12","AGG_A12","BURGLA12","VEHIC12","ARSON12","FILTER10","FILTER11","FILTER12"
"99",102614005,"University of Alaska Fairbanks","Chukchi rural campus","Box 297","Kotzebue","AK","99752",1,"Public, 4-year or above",3879,5344,9223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"100",102614006,"University of Alaska Fairbanks","Interior- Aleutians campus","P.O. Box 756720","Fairbanks","AK","997756720",1,"Public, 4-year or above",3879,5344,9223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"101",102614007,"University of Alaska Fairbanks","Community and Technical College","604 Barnette Street","Fairbanks","AK","99701",1,"Public, 4-year or above",3879,5344,9223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"102",102632001,"University of Alaska Southeast","Main Campus/Auke Bay","11120 GLACIER HWY","JUNEAU","AK","99801",1,"Public, 4-year or above",1072,2045,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"103",102632002,"University of Alaska Southeast","University of Alaska Southeast - Ketchikan","2600 7th Ave","Ketchikan","AK","99901",1,"Public, 4-year or above",1072,2045,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1
"104",102632003,"University of Alaska Southeast","University of Alaska Southeast - Sitka","1332 Seward St","Sitka","AK","99835",1,"Public, 4-year or above",1072,2045,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"105",102669001,"Alaska Pacific University","Main Campus","4101 UNIVERSITY DR","ANCHORAGE","AK","99508",2,"Private nonprofit, 4-year or above",240,417,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1
"106",102711001,"AVTEC-Alaska's Institute of Technology","First Lake Campus","809 Second Avenue","SEWARD","AK","996640889",7,"Public, less-than 2-year",795,227,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"107",102711002,"AVTEC-Alaska's Institute of Technology","Resident Life Campus","516 3rd Avenue","Seward","AK","006640889",7,"Public, less-than 2-year",795,227,1022,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1
"108",102711004,"AVTEC-Alaska's Institute of Technology","Port Avenue Campus","808 Port Avenue","Seward","AK","996640889",7,"Public, less-than 2-year",795,227,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"109",102711005,"AVTEC-Alaska's Institute of Technology","Applied Technology Campus","1900-1916 Leirer Ave","Seward","AK","996640889",7,"Public, less-than 2-year",795,227,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"110",102711006,"AVTEC-Alaska's Institute of Technology","Muldoon Mall - Allied Health Campus","1251 Muldoon Road, Suite 102 / 103","Anchorage","AK","99504",7,"Public, less-than 2-year",795,227,1022,0,0,1,0,0,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"111",102845001,"Charter College-Anchorage","Main Campus","2221 E NORTHERN LIGHTS BLVD STE 120","ANCHORAGE","AK","99508",3,"Private for-profit, 4-year or above",420,839,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"112",102845002,"Charter College-Anchorage","Wasilla","721 W. Parks Highway","Wasilla","AK","99654",3,"Private for-profit, 4-year or above",420,839,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"113",102845003,"Charter College-Anchorage","Pasco","5278 Outlet Dr.","Pasco","WA","99301",3,"Private for-profit, 4-year or above",420,839,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"114",102845004,"Charter College-Anchorage","Oxnard","2000 Outlet Center Dr","Oxnard","CA","93036",3,"Private for-profit, 4-year or above",420,839,1259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"115",102845005,"Charter College-Anchorage","Bellingham","410 W. Bakerview Road","Bellingham","WA","98226",3,"Private for-profit, 4-year or above",420,839,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"116",102845006,"Charter College-Anchorage","Vancouver","17200 SE Mill Pail Blvd #100","Vancouver","WA","98683",3,"Private for-profit, 4-year or above",420,839,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"117",103361001,"Prince William Sound Community College","Main Campus","303 LOWE ST","VALDEZ","AK","99686",4,"Public, 2-year",183,344,527,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"118",103501001,"Alaska Career College","Main Campus","1415 E TUDOR ROAD","ANCHORAGE","AK","995071033",6,"Private for-profit, 2-year",47,181,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"119",103644001,"Everest College Phoenix","Phoenix Campus","10400 North 25th Avenue, Suite 190","PHOENIX","AZ","850211641",3,"Private for-profit, 4-year or above",368,1210,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"120",103723001,"Collins College","Collins College","4750 S. 44th Place","Phoenix","AZ","85040",3,"Private for-profit, 4-year or above",439,151,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"121",103723003,"Collins College","Collins College - Tempe","1425 West 14th Street","Tempe","AZ","85281",3,"Private for-profit, 4-year or above",439,151,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"122",103732001,"Empire Beauty School-Paradise Valley","Empire Beauty School - Paradise Valley, AZ","12827 North Tatum Blvd.","Phoenix","AZ","85032",9,"Private for-profit, less-than 2-year",5,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"123",103741001,"Empire Beauty School-Tucson","Empire Beauty School - C Tucson, AZ","3030 E SPEEDWAY BLVD","TUCSON","AZ","85716",9,"Private for-profit, less-than 2-year",11,153,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"124",103778001,"Thunderbird School of Global Management","MAIN CAMPUS","1 Global Place","GLENDALE","AZ","853066000",2,"Private nonprofit, 4-year or above",819,371,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1
"125",103787001,"American Indian College of the Assemblies of God Inc","Main Campus","10020 N 15TH AVE","PHOENIX","AZ","85021",2,"Private nonprofit, 4-year or above",32,41,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"126",103811001,"American Institute of Technology","Main Campus","440 S 54TH AVE","PHOENIX","AZ","850434729",9,"Private for-profit, less-than 2-year",425,49,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"127",103893001,"Carrington College-Phoenix","Carrington College-Phoenix","8503 N 27TH AVE","PHOENIX","AZ","850514063",3,"Private for-profit, 4-year or above",84,476,560,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"128",103909001,"Carrington College-Mesa","Carrington College-Mesa","1001 W. Southern Avenue, Ste. 130","Mesa","AZ","85210",6,"Private for-profit, 2-year",130,555,685,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"129",103927001,"Carrington College-Tucson","Carrington College-Tucson","3550 N Oracle Rd.","Tucson","AZ","857055885",6,"Private for-profit, 2-year",85,314,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"130",103945001,"College America-Flagstaff","Main Campus","3012 East Route 66","Flagstaff","AZ","86004",3,"Private for-profit, 4-year or above",49,206,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"131",103954001,"Arizona Academy of Beauty-East","Main Campus","5631 E SPEEDWAY BLVD","TUCSON","AZ","85712",9,"Private for-profit, less-than 2-year",3,51,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"132",103963001,"Arizona Automotive Institute","Arizona Automotive Institute","6829 N 46TH AVE","GLENDALE","AZ","853013579",6,"Private for-profit, 2-year",679,47,726,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"133",104090001,"Brookline College-Phoenix","Brookline College - Phoenix Campus","2445 W. Dunlap Avenue, Suite 100","Phoenix","AZ","85021",3,"Private for-profit, 4-year or above",208,978,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"134",104151001,"Arizona State University","Tempe Campus","325 E. Apache Blvd.","TEMPE","AZ","852811812",1,"Public, 4-year or above",36401,36977,73378,0,0,6,0,3,12,95,18,6,0,0,13,1,11,17,70,16,9,0,0,15,1,10,10,98,8,0,1,1,1
"135",104151002,"Arizona State University","Downtown Phoenix Campus","411 N. Central Avenue","Phoenix","AZ","850042115",1,"Public, 4-year or above",36401,36977,73378,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,2,5,0,0,1,1,1
"136",104151003,"Arizona State University","Polytechnic Campus","7001 E. Williams Field Road","Mesa","AZ","852121812",1,"Public, 4-year or above",36401,36977,73378,0,0,0,0,0,1,8,0,0,0,0,4,0,0,3,12,0,0,0,0,1,0,0,3,10,0,0,1,1,1
"137",104151004,"Arizona State University","West Campus","4701 W. Thunderbird Road","Glendale","AZ","853061812",1,"Public, 4-year or above",36401,36977,73378,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,1,1,7,2,0,1,1,1
"138",104160001,"Arizona Western College","Main Campus","2020 S. Avenue 8E","YUMA","AZ","85365",4,"Public, 2-year",3366,4511,7877,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
"139",104160002,"Arizona Western College","Entrepreneurial Center","1351 S. Redondo Center Dr.","Yuma","AZ","85365",4,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"140",104160003,"Arizona Western College","San Luis Learning Center","1340 N 8th Avenue","San Luis","AZ","85349",4,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"141",104160004,"Arizona Western College","Somerton Center","1011 N. Somerton Ave.","Somerton","AZ","85350",4,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"142",104160005,"Arizona Western College","Parker Learning Center","1109 Geronimo Ave","Parker","AZ","85344",4,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"143",104179001,"University of Arizona","Main Campus","1401 E UNIVERSITY","TUCSON","AZ","857210066",1,"Public, 4-year or above",19261,20962,40223,0,0,1,0,1,3,30,25,2,1,0,3,0,0,0,43,6,2,0,0,7,0,1,5,48,27,3,1,1,1
"144",104188001,"Southwest University of Visual Arts-Tucson","Main Campus","2525 N COUNTRY CLUB RD","TUCSON","AZ","85716",3,"Private for-profit, 4-year or above",124,144,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
"145",104294001,"Brillare Hairdressing Academy","Brillare Hairdressing Academy - Scottsdale Campus","15147 N Scottsdale Road, Suite H-300","Scottsdale","AZ","85254",9,"Private for-profit, less-than 2-year",16,150,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"146",104294002,"Brillare Hairdressing Academy","Brillare Hairdressing Academy - Phoenix Campus","15210 S 50th Street, Suite 150","Phoenix","AZ","85044",9,"Private for-profit, less-than 2-year",16,150,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"147",104346001,"Central Arizona College","Main Campus-Signal Peak","8470 N OVERFIELD RD","COOLIDGE","AZ","851289778",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,1,18,4,0,0,0,0,0,0,2,27,1,0,0,0,0,0,0,0,2,0,0,1,1,1
"148",104346002,"Central Arizona College","ARAVAIPA CAMPUS","80440 EAST ARAVAIPA RD.","WINKELMAN","AZ","85192",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"149",104346003,"Central Arizona College","SUPERSTITION MOUNTAIN CAMPUS","805 S. Idaho Road","APACHE JUNCTION","AZ","851195231",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
"150",104346004,"Central Arizona College","FLORENCE CENTER (ASPC)","800 E. BUTTE, BLDG 100","FLORENCE","AZ","85132",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"151",104346005,"Central Arizona College","CASA GRANDE CENTER","1015 EAST FLORENCE BLVD.","CASA GRANDE","AZ","85122",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"152",104346006,"Central Arizona College","Coolidge Training & Assessment Center","168 S. Main Street","Coolidge","AZ","85128",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"153",104346008,"Central Arizona College","Maricopa Center","20800 N. John Wayne Parkway, Ste.104","Maricopa","AZ","85139",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"154",104346009,"Central Arizona College","San Tan Center","2474 E. Hunt Highway, Suite 100","San Tan Valley","AZ","851435210",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"155",104346010,"Central Arizona College","Corporate Center","540 N. Camino Mercado, Suite 1","Casa Grande","AZ","851225751",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"156",104346011,"Central Arizona College","Saddlebrooke Center","63675 E. SaddleBrooke blvd., Suite T","SaddleBrooke","AZ","857391297",4,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"157",104364001,"Brown Mackie College-Tucson","Brown Mackie College - Tucson","4585 E. Speedway Blvd #204","Tucson","AZ","85712",3,"Private for-profit, 4-year or above",335,449,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"158",104391001,"Charles of Italy Beauty College","Main Campus","1987 MCCULLOCH BLVD, Suite 205","LAKE HAVASU CITY","AZ","86403",9,"Private for-profit, less-than 2-year",10,68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"159",104425001,"Cochise College","Main Campus","4190 W. Highway 80","Douglas","AZ","856079724",4,"Public, 2-year",2062,2454,4516,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
"160",104434001,"Empire Beauty School-Flagstaff","Empire Beauty School - Flagstaff, AZ","1790 EAST ROUTE 66","FLAGSTAFF","AZ","86004",9,"Private for-profit, less-than 2-year",7,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"161",104443001,"Empire Beauty School-Chandler","Empire Beauty School - Chandler, AZ","2978 N ALMA SCHOOL RD  STE 1-3","CHANDLER","AZ","85224",9,"Private for-profit, less-than 2-year",8,115,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"162",104504001,"Cortiva Institute-Tucson","Main Campus","6390 E. Broadway","TUCSON","AZ","85710",9,"Private for-profit, less-than 2-year",36,104,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"163",104531001,"DeVry University-Arizona","Phoenix Campus","2149 W DUNLAP AVE","PHOENIX","AZ","850212995",3,"Private for-profit, 4-year or above",967,452,1419,0,0,0,0,1,0,7,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,1,0,0,0,1,1,1
"164",104531003,"DeVry University-Arizona","Mesa Center","1201 S. Alma School Road, Suite 5450","Mesa","AZ","852102011",3,"Private for-profit, 4-year or above",967,452,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"165",104531004,"DeVry University-Arizona","Glendale Center","6751 N. Sunset Blvd., Ste. E104","Glendale","AZ","85305",3,"Private for-profit, 4-year or above",967,452,1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"166",104568001,"Avalon School of Cosmetology-Mesa","Avalon School of Cosmetology (Mesa)","2111 S Alma School Rd #21","Mesa","AZ","85210",9,"Private for-profit, less-than 2-year",24,288,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"167",104577001,"Eastern Arizona College","Main Campus","615 N. Stadium Avenue","Thatcher","AZ","855520769",4,"Public, 2-year",2840,3595,6435,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,1,1,1
"168",104586001,"Embry-Riddle Aeronautical University-Prescott","Main Campus","3700 Willow Creek Road","PRESCOTT","AZ","863013720",2,"Private nonprofit, 4-year or above",1404,320,1724,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,1
"169",104665001,"Frank Lloyd Wright School of Architecture","Taliesin West","PO Box 4430","Scottsdale","AZ","85261",2,"Private nonprofit, 4-year or above",10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"170",104665002,"Frank Lloyd Wright School of Architecture","Taliesin East","5481 County Highway C","Spring Green","WI","53588",2,"Private nonprofit, 4-year or above",10,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"171",104708001,"Glendale Community College","Main Campus","6000 W OLIVE AVE","GLENDALE","AZ","85302",4,"Public, 2-year",9884,11477,21361,0,0,0,0,0,1,2,6,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,1,1,2,0,1,1,1
"172",104708002,"Glendale Community College","North Campus","5727 W. Happy Valley Road","Phoenix","AZ","85310",4,"Public, 2-year",9884,11477,21361,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"173",104717001,"Grand Canyon University","Grand Canyon University","3300 W CAMELBACK RD","PHOENIX","AZ","85017",3,"Private for-profit, 4-year or above",11821,36829,48650,0,0,0,0,1,4,17,2,0,0,0,2,0,0,0,9,0,0,0,0,2,0,0,0,12,0,0,1,1,1
"174",104805001,"Anthem College-Phoenix","Anthem College - Phoenix","1515 E. Indian School Rd.","Phoenix","AZ","85014",3,"Private for-profit, 4-year or above",365,1491,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"175",104911001,"International Academy of Hair Design","Main Campus","1445 W Southern Ave Ste 2006","Mesa","AZ","852024887",9,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"176",104911002,"International Academy of Hair Design","International Academy of Beauty","4812 S Mill Ave","Tempe","AZ","85282",9,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"177",104911003,"International Academy of Hair Design","International Academy of Hair Design #12","7611 W Thomas Rd Space F004","Phoenix","AZ","850335344",9,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"178",104911004,"International Academy of Hair Design","International Academy of Hair Design #10","9617 N Metro Parkway W SPC 2112","Phoenix","AZ","850511422",9,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"179",105118001,"Kaplan College-Phoenix","Main Campus","13610 North Black Canyon Highway, Suite 104","Phoenix","AZ","850294349",6,"Private for-profit, 2-year",88,331,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
"180",105145001,"Gateway Community College","Main Campus","108 N. 40TH Street","Phoenix","AZ","85034",4,"Public, 2-year",3203,3517,6720,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1
"181",105154001,"Mesa Community College","Mesa Community College","1833 W SOUTHERN AVE","MESA","AZ","85202",4,"Public, 2-year",12072,12952,25024,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,2,2,0,1,1,1
"182",105154002,"Mesa Community College","Red Mountain Campus","7110 E. McKellips Rd.","Mesa","AZ","85207",4,"Public, 2-year",12072,12952,25024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"183",105154003,"Mesa Community College","Downtown Center","145 North Centennial Way","Mesa","AZ","85201",4,"Public, 2-year",12072,12952,25024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"184",105163001,"ITT Technical Institute-Tucson","Main Campus","1455 WEST RIVER RD","TUCSON","AZ","85704",3,"Private for-profit, 4-year or above",382,78,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"185",105172001,"ITT Technical Institute-Tempe","Main Campus","5005 S Wendler DR","Tempe","AZ","85282",3,"Private for-profit, 4-year or above",462,113,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"186",105206001,"Mohave Community College","Neal Campus - Kingman","1971 Jagerson Ave","Kingman","AZ","864091238",4,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"187",105206002,"Mohave Community College","Lake Havasu City Campus","1977 West Acoma Blvd","Lake Havasu City","AZ","86403",4,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"188",105206003,"Mohave Community College","Bullhead City Campus","3400 Highway 95","Bullhead City","AZ","86442",4,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"189",105206004,"Mohave Community College","North Mohave Campus","480 South Central","Colorado City","AZ","86021",4,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"190",105215001,"Universal Technical Institute-Motorcycle Mechanics Institute Division","Universal Technical Institute-Motorcycle Mechanics Institute Division","2844 W DEER VALLEY RD","PHOENIX","AZ","85027",6,"Private for-profit, 2-year",2474,120,2594,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1
"191",105297001,"Dine College","Main Campus","Route 12, NHC Bldg. 1st Floor, Room 160","TSAILE","AZ","86556",1,"Public, 4-year or above",621,1349,1970,0,0,1,0,0,9,8,1,0,0,0,2,0,0,10,2,0,0,0,0,0,0,0,7,0,0,0,1,1,1
"192",105297002,"Dine College","Shiprock","Box 580","Shiprock","NM","87420",1,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"193",105297003,"Dine College","Crownpoint","Box 57","Crownpoint","NM","87313",1,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"194",105297004,"Dine College","Window Rock","Box 1924","Window Rock","AZ","86515",1,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"195",105297005,"Dine College","Chinle","Box 1997","Chinle","AZ","86503",1,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"196",105297007,"Dine College","Tuba City","Box 1716","Tuba City","AZ","86045",1,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"197",105330001,"Northern Arizona University","Main Campus","Knoles Drive, Babbit Administrative Ctr,","FLAGSTAFF","AZ","860114132",1,"Public, 4-year or above",10529,15462,25991,0,0,7,0,2,4,18,2,1,0,0,13,0,3,5,35,2,1,0,0,16,0,1,1,51,2,2,1,1,1
